Historic Data For Mississippi River at West Pointe a la Hache (01400) ,,,
Stream Name: Mississippi River,Longitude: -89.79694440,,
Gage Zero: 0 Ft. GAGE,Latitude: 29.57111110,,
Record High Stage: 15.25 Ft.,,,
,River Mile: 48.7,,
,Record High Stage Date: 09/09/1965,,
Location of Gage:,,,
,,,
"Located on right descending bank at the ferry landing, river mile 48.7. ",,,
,,,
"Gage zero reset to NAVD88 (2004.65) on 29Nov2005. All prior historic stage data is relative to NGVD29.  To adjust prior historic data (from 24Oct1984 to 29Nov2005 only), to NAVD88 (2004.65), subtract 0.84 ft.",,,
,,,
"Gage zero reset again to NAVD88 (2009.55) on 01Jul2015. To adjust prior NAVD88 (2004.65) data to NAVD88 (2009.55), subtract 0.21 feet.",,,
,,,
"To adjust NAVD88 (2009.55) values to 2007 Low Water Reference Plane (LWRP) datum relative to NAVD88, subtract 0.3 ft.",,,
,,,
"   ** Raw data, subject to change **",,,
,,,
08:00 Central,,,
Date / Time,Stage (Ft),,synthetic D
1.01.2011 08:00,0.51,FALSE,0
1.02.2011 08:00,0.38,FALSE,0
1.03.2011 08:00,0.26,FALSE,0
1.04.2011 08:00,0.44,FALSE,0
1.05.2011 08:00,0.46,FALSE,0
1.06.2011 08:00,0.58,FALSE,0
1.07.2011 08:00,0.38,FALSE,0
1.08.2011 08:00,0.41,FALSE,0
1.09.2011 08:00,0.79,FALSE,0
1.10.2011 08:00,M,TRUE,#VALUE!
1.11.2011 08:00,0.78,FALSE,0
1.12.2011 08:00,0.47,FALSE,0
01/13/2011 08:00,0.42,FALSE,0
01/14/2011 08:00,0.44,FALSE,0
01/15/2011 08:00,0.65,FALSE,0
01/16/2011 08:00,0.77,FALSE,0
01/17/2011 08:00,0.93,FALSE,0
01/18/2011 08:00,1.09,FALSE,0
01/19/2011 08:00,1,FALSE,0
01/20/2011 08:00,1.11,FALSE,0
01/21/2011 08:00,0.96,FALSE,0
01/22/2011 08:00,1.12,FALSE,0
01/23/2011 08:00,0.75,FALSE,0
01/24/2011 08:00,0.82,FALSE,0
01/25/2011 08:00,0.76,FALSE,0
01/26/2011 08:00,0.4,FALSE,0
01/27/2011 08:00,0.4,FALSE,0
01/28/2011 08:00,0.39,FALSE,0
01/29/2011 08:00,0.39,FALSE,0
01/30/2011 08:00,0.39,FALSE,0
01/31/2011 08:00,0.39,FALSE,0
2.01.2011 08:00,0.43,FALSE,0
2.02.2011 08:00,0.42,FALSE,0
2.03.2011 08:00,0.59,FALSE,0
2.04.2011 08:00,0.84,FALSE,0
2.05.2011 08:00,0.58,FALSE,0
2.06.2011 08:00,0.6,FALSE,0
2.07.2011 08:00,0.82,FALSE,0
2.08.2011 08:00,0.41,FALSE,0
2.09.2011 08:00,M,TRUE,#VALUE!
2.10.2011 08:00,0.58,FALSE,0
2.11.2011 08:00,M,TRUE,#VALUE!
2.12.2011 08:00,M,TRUE,#VALUE!
02/13/2011 08:00,M,TRUE,#VALUE!
02/14/2011 08:00,M,TRUE,#VALUE!
02/15/2011 08:00,M,TRUE,#VALUE!
02/16/2011 08:00,M,TRUE,#VALUE!
02/17/2011 08:00,M,TRUE,#VALUE!
02/18/2011 08:00,0.91,FALSE,0
02/19/2011 08:00,M,TRUE,#VALUE!
02/20/2011 08:00,M,TRUE,#VALUE!
02/21/2011 08:00,M,TRUE,#VALUE!
02/22/2011 08:00,M,TRUE,#VALUE!
02/23/2011 08:00,0.5,FALSE,0
02/24/2011 08:00,0.44,FALSE,0
02/25/2011 08:00,0.38,FALSE,0
02/26/2011 08:00,0.33,FALSE,0
02/27/2011 08:00,0.4,FALSE,0
02/28/2011 08:00,1.06,FALSE,0
3.01.2011 08:00,0.79,FALSE,0
3.02.2011 08:00,1.67,FALSE,0
3.03.2011 08:00,2.29,FALSE,0
3.04.2011 08:00,2.66,FALSE,0
3.05.2011 08:00,3.27,FALSE,0
3.06.2011 08:00,3.36,FALSE,0
3.07.2011 08:00,3.47,FALSE,0
3.08.2011 08:00,3.8,FALSE,0
3.09.2011 08:00,4.12,FALSE,0
3.10.2011 08:00,4.01,FALSE,0
3.11.2011 08:00,4.22,FALSE,0
3.12.2011 08:00,4.32,FALSE,0
03/13/2011 08:00,4.44,FALSE,0
03/14/2011 08:00,4.66,FALSE,0
03/15/2011 08:00,4.73,FALSE,0
03/16/2011 08:00,4.94,FALSE,0
03/17/2011 08:00,5.02,FALSE,0
03/18/2011 08:00,5.35,FALSE,0
03/19/2011 08:00,5.42,FALSE,0
03/20/2011 08:00,5.5,FALSE,0
03/21/2011 08:00,5.52,FALSE,0
03/22/2011 08:00,5.51,FALSE,0
03/23/2011 08:00,5.53,FALSE,0
03/24/2011 08:00,5.42,FALSE,0
03/25/2011 08:00,5.48,FALSE,0
03/26/2011 08:00,5.5,FALSE,0
03/27/2011 08:00,5.58,FALSE,0
03/28/2011 08:00,5.72,FALSE,0
03/29/2011 08:00,5.88,TRUE,234.1067216
03/30/2011 08:00,6.15,TRUE,2007.823464
03/31/2011 08:00,6.18,TRUE,2312.401087
4.01.2011 08:00,6.3,TRUE,3745.707546
4.02.2011 08:00,6.15,TRUE,2007.823464
4.03.2011 08:00,6.08,TRUE,1380.751889
4.04.2011 08:00,6.15,TRUE,2007.823464
4.05.2011 08:00,5.96,TRUE,578.1002717
4.06.2011 08:00,6,TRUE,807.4293051
4.07.2011 08:00,5.88,TRUE,234.1067216
4.08.2011 08:00,5.96,TRUE,578.1002717
4.09.2011 08:00,5.77,TRUE,10.74979844
4.10.2011 08:00,5.67,FALSE,0
4.11.2011 08:00,5.51,FALSE,0
4.12.2011 08:00,5.19,FALSE,0
04/13/2011 08:00,5.23,FALSE,0
04/14/2011 08:00,5.1,FALSE,0
04/15/2011 08:00,5.26,FALSE,0
04/16/2011 08:00,5.08,FALSE,0
04/17/2011 08:00,5.08,FALSE,0
04/18/2011 08:00,5.13,FALSE,0
04/19/2011 08:00,5.07,FALSE,0
04/20/2011 08:00,5.05,FALSE,0
04/21/2011 08:00,4.83,FALSE,0
04/22/2011 08:00,4.87,FALSE,0
04/23/2011 08:00,4.9,FALSE,0
04/24/2011 08:00,4.95,FALSE,0
04/25/2011 08:00,5.14,FALSE,0
04/26/2011 08:00,5.41,FALSE,0
04/27/2011 08:00,5.78,TRUE,19.11075278
04/28/2011 08:00,5.53,FALSE,0
04/29/2011 08:00,5.71,FALSE,0
04/30/2011 08:00,5.93,TRUE,431.1863597
5.01.2011 08:00,5.91,TRUE,345.1879722
5.02.2011 08:00,6.08,TRUE,1380.751889
5.03.2011 08:00,6.21,TRUE,2638.478306
5.04.2011 08:00,6.58,TRUE,8427.841978
5.05.2011 08:00,6.53,TRUE,7454.388008
5.06.2011 08:00,6.71,TRUE,11238.31706
5.07.2011 08:00,6.81,TRUE,13674.93804
5.08.2011 08:00,7.01,TRUE,19264.83323
5.09.2011 08:00,7.31,TRUE,29441.30909
5.10.2011 08:00,7.42,TRUE,33711.36791
5.11.2011 08:00,7.51,TRUE,37420.04837
5.12.2011 08:00,7.47,TRUE,35747.85751
05/13/2011 08:00,7.45,TRUE,34926.09514
05/14/2011 08:00,7.5,TRUE,36998.41739
05/15/2011 08:00,7.51,TRUE,37420.04837
05/16/2011 08:00,7.54,TRUE,38699.27439
05/17/2011 08:00,7.57,TRUE,40000
05/18/2011 08:00,7.55,TRUE,39130.46075
05/19/2011 08:00,7.51,TRUE,37420.04837
05/20/2011 08:00,7.44,TRUE,34518.79722
05/21/2011 08:00,7.4,TRUE,32913.49398
05/22/2011 08:00,7.32,TRUE,29817.55203
05/23/2011 08:00,7.26,TRUE,27595.92702
05/24/2011 08:00,7.34,TRUE,30577.20446
05/25/2011 08:00,7.38,TRUE,32125.17543
05/26/2011 08:00,7.42,TRUE,33711.36791
05/27/2011 08:00,7.39,TRUE,32518.14028
05/28/2011 08:00,7.49,TRUE,36579.17525
05/29/2011 08:00,7.42,TRUE,33711.36791
05/30/2011 08:00,7.37,TRUE,31734.59942
05/31/2011 08:00,7.47,TRUE,35747.85751
6.01.2011 08:00,7.35,TRUE,30960.61393
6.02.2011 08:00,7.31,TRUE,29441.30909
6.03.2011 08:00,7.29,TRUE,28695.98973
6.04.2011 08:00,7.2,TRUE,25460.3004
6.05.2011 08:00,7.11,TRUE,22418.10744
6.06.2011 08:00,7.07,TRUE,21128.13163
6.07.2011 08:00,6.98,TRUE,18365.43343
6.08.2011 08:00,7.04,TRUE,20185.73263
6.09.2011 08:00,7.07,TRUE,21128.13163
6.10.2011 08:00,7.08,TRUE,21447.04231
6.11.2011 08:00,7.06,TRUE,20811.60978
6.12.2011 08:00,7.03,TRUE,19876.37732
06/13/2011 08:00,7,TRUE,18962.64445
06/14/2011 08:00,6.9,TRUE,16072.14309
06/15/2011 08:00,6.83,TRUE,14190.92836
